ID,Lesson,Student,KC,item,right,firstattempt,time
106037,DZVolumeZ,EIKDHCD,SELECT-RECTANGLE,META-SELECT-RECTANGLE-8,0,0,1.963
106038,DZVolumeZ,EIKDHCD,SELECT-RECTANGLE,META-SELECT-RECTANGLE-8,0,0,21.641
106039,DZVolumeZ,EIKDHCD,SELECT-RECTANGLE,MODEL-SELECT-RECTANGLE-FACE-FOR-TRIANGLE-PRISM-BASE-4,1,1,5.187
106040,DZVolumeZ,EIKDHCD,MODEL-RECTANGLE-FIRST-EDGE-LENGTH,MODEL-RECTANGLE-FIRST-EDGE-LENGTH-7,1,1,1.603
106041,DZVolumeZ,EIKDHCD,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-8,1,1,3.535
106042,DZVolumeZ,EIKDHCD,TRIANGLE-PRISM-BASE,MODEL-IDENTIFY-TRIANGLE-PRISM-BASE-8,1,1,2.714
106043,DZVolumeZ,EIKDHCD,RS-SURFACE-AREA,META-RS-SURFACE-AREA-14,1,0,1.442
106044,DZVolumeZ,EIKDHCD,FIND-CONGRUENT,META-FIND-CONGRUENT-8,1,1,1.632
106045,DZVolumeZ,EIKDHCD,RS-SURFACE-AREA,META-RS-SURFACE-AREA-15,1,1,28.811
106046,DZVolumeZ,EIKDHCD,TOTAL-PRISM-AREA,MODEL-TOTAL-PRISM-AREA-TRIANGLE-BASE-2,1,0,2.794
106047,DZVolumeZ,EIKDHCD,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-4,1,1,0.031
106048,DZVolumeZ,EIKDHCD,SELECT-RECTANGLE,META-SELECT-RECTANGLE-8,1,0,109.578
106049,DZVolumeZ,EIKDHCD,RECTANGLE-SIDE,META-RECTANGLE-SIDE-6,0,1,18.747
106050,DZVolumeZ,EIKDHCD,MODEL-RECTANGLE-FIRST-EDGE-LENGTH,MODEL-RECTANGLE-FIRST-EDGE-LENGTH-8,1,1,4.737
106051,DZVolumeZ,EIKDHCD,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-9,1,1,5.137
106052,DZVolumeZ,EIKDHCD,IDENTIFY-RECTANGLE,META-IDENTIFY-RECTANGLE-4,0,0,7.18
106053,DZVolumeZ,EIKDHCD,IDENTIFY-RECTANGLE,MODEL-IDENTIFY-RECTANGLE-PRISM-NON-BASE-FACE-1,1,1,3.796
106054,DZVolumeZ,EIKDHCD,RS-SURFACE-AREA,META-RS-SURFACE-AREA-16,1,1,3.525
106055,DZVolumeZ,EIKDHCD,FIND-CONGRUENT,META-FIND-CONGRUENT-9,0,1,3.124
106056,DZVolumeZ,EIKDHCD,FIND-CONGRUENT,MODEL-CONGRUENT-RECTANGLE-FACES-2-1,1,1,19.909
106057,DZVolumeZ,EIKDHCD,TOTAL-AREA,META-TOTAL-AREA-9,1,0,8.312
106058,DZVolumeZ,EIKDHCD,SELECT-RECTANGLE,META-SELECT-RECTANGLE-9,1,1,5.708
106059,DZVolumeZ,EIKDHCD,RECTANGLE-SIDE,META-RECTANGLE-SIDE-6,0,0,2.454
106060,DZVolumeZ,EIKDHCD,MODEL-RECTANGLE-FIRST-EDGE-LENGTH,MODEL-RECTANGLE-FIRST-EDGE-LENGTH-9,1,1,3.415
106061,DZVolumeZ,EIKDHCD,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-10,0,1,3.384
106062,DZVolumeZ,EIKDHCD,RECTANGLE-PERPENDICULAR-EDGE-LENGTH,MODEL-RECTANGLE-PERPENDICULAR-EDGE-LENGTH-5,1,1,5.608
106063,DZVolumeZ,EIKDHCD,IDENTIFY-RECTANGLE,META-IDENTIFY-RECTANGLE-4,1,0,4.166
106064,DZVolumeZ,EIKDHCD,RS-SURFACE-AREA,META-RS-SURFACE-AREA-17,1,1,3.405
106065,DZVolumeZ,EIKDHCD,FIND-CONGRUENT,META-FIND-CONGRUENT-9,1,0,4.337
106066,DZVolumeZ,EIKDHCD,TOTAL-AREA,META-TOTAL-AREA-10,1,1,15.682
106067,DZVolumeZ,EIKDHCD,SELECT-RECTANGLE,META-SELECT-RECTANGLE-10,1,1,3.866
106068,DZVolumeZ,EIKDHCD,RECTANGLE-SIDE,META-RECTANGLE-SIDE-6,0,0,2.754
106069,DZVolumeZ,EIKDHCD,MODEL-RECTANGLE-FIRST-EDGE-LENGTH,MODEL-RECTANGLE-FIRST-EDGE-LENGTH-10,1,1,3.515
106070,DZVolumeZ,EIKDHCD,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-10,0,0,1.722
106071,DZVolumeZ,EIKDHCD,RECTANGLE-PERPENDICULAR-EDGE-LENGTH,MODEL-RECTANGLE-PERPENDICULAR-EDGE-LENGTH-6,1,1,4.887
106072,DZVolumeZ,EIKDHCD,IDENTIFY-RECTANGLE,META-IDENTIFY-RECTANGLE-5,1,1,6.49
106073,DZVolumeZ,EIKDHCD,RS-SURFACE-AREA,META-RS-SURFACE-AREA-18,1,1,3.515
106074,DZVolumeZ,EIKDHCD,FIND-CONGRUENT,META-FIND-CONGRUENT-10,1,1,3.965
106075,DZVolumeZ,EIKDHCD,TOTAL-AREA,META-TOTAL-AREA-11,1,1,20.56
106076,DZVolumeZ,EIKDHCD,TOTAL-AREA,META-TOTAL-AREA-12,0,1,66.385
106077,DZVolumeZ,EIKDHCD,TOTAL-PRISM-AREA,META-TOTAL-PRISM-AREA-3,1,1,5.508
106078,DZVolumeZ,EIKDHCD,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-5,1,1,0.02
106084,DZVolumeZ,EIKDHCD,MODEL-TRIANGLE-PERPENDICULAR-EDGE-LENGTH,MODEL-TRIANGLE-PERPENDICULAR-EDGE-LENGTH-2,1,1,2.363
106085,DZVolumeZ,EIKDHCD,MODEL-TRIANGLE-PERPENDICULAR-EDGE-LENGTH,MODEL-TRIANGLE-PERPENDICULAR-EDGE-LENGTH-3,0,1,2.294
106086,DZVolumeZ,EIKDHCD,MODEL-TRIANGLE-PERPENDICULAR-EDGE-LENGTH,MODEL-TRIANGLE-PERPENDICULAR-EDGE-LENGTH-3,0,0,2.874
106087,DZVolumeZ,EIKDHCD,MODEL-TRIANGLE-FIRST-EDGE-LENGTH,MODEL-TRIANGLE-FIRST-EDGE-LENGTH-2,1,1,4.436
106088,DZVolumeZ,EIKDHCD,TRIANGLE-PRISM-BASE,MODEL-IDENTIFY-TRIANGLE-PRISM-BASE-9,1,1,0.841
106092,DZVolumeZ,EIKDHCD,MODEL-TRIANGLE-SURFACE-AREA,MODEL-TRIANGLE-SURFACE-AREA-2,1,0,3.835
106093,DZVolumeZ,EIKDHCD,FIND-CONGRUENT,META-FIND-CONGRUENT-11,1,1,1.012
106094,DZVolumeZ,EIKDHCD,TOTAL-AREA,META-TOTAL-AREA-12,0,0,8.932
106095,DZVolumeZ,EIKDHCD,TOTAL-AREA,META-TOTAL-AREA-12,0,0,11.116
106096,DZVolumeZ,EIKDHCD,SELECT-RECTANGLE,META-SELECT-RECTANGLE-11,1,1,67.436
106097,DZVolumeZ,EIKDHCD,RECTANGLE-SIDE,META-RECTANGLE-SIDE-6,0,0,0
106098,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-1,1,1,34.73
106099,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-1,1,1,3.545
106100,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-1,1,1,3.746
106101,DZVolumeZ,FJWEMAC,IDENTIFY-RECTANGLE,META-IDENTIFY-RECTANGLE-1,1,1,4.196
106102,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-1,1,1,5.968
106104,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-1,1,1,11.336
106105,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-2,0,1,11.767
106106,DZVolumeZ,FJWEMAC,TOTAL-PRISM-AREA,META-TOTAL-PRISM-AREA-1,1,1,3.164
106107,DZVolumeZ,FJWEMAC,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-1,1,1,0.03
106108,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,MODEL-SELECT-RECTANGLE-PRISM-NON-BASE-FACE-1,0,1,8.332
106109,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-2,1,1,15.582
106110,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-3,0,1,0.07
106111,DZVolumeZ,FJWEMAC,MODEL-RECTANGLE-FIRST-EDGE-LENGTH,MODEL-RECTANGLE-FIRST-EDGE-LENGTH-1,0,1,10.405
106112,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-2,1,1,36.973
106113,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-EDGE-LENGTH,MODEL-RECTANGLE-PERPENDICULAR-EDGE-LENGTH-1,0,1,5.148
106114,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-EDGE-LENGTH,MODEL-RECTANGLE-PERPENDICULAR-EDGE-LENGTH-1,1,0,12.027
106115,DZVolumeZ,FJWEMAC,IDENTIFY-RECTANGLE,META-IDENTIFY-RECTANGLE-2,1,1,8.112
106116,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,MODEL-RECTANGLE-SURFACE-AREA-1,0,1,9.884
106117,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,MODEL-RECTANGLE-SURFACE-AREA-1,1,0,6.85
106118,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,MODEL-CONGRUENT-RECTANGLE-FACES-2-1,0,1,6.439
106119,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,MODEL-CONGRUENT-RECTANGLE-FACES-2-1,1,0,7.09
106120,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-2,1,0,6.55
106121,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,0,1,0
106122,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,0,0,3.114
106123,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,0,0,0
106124,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,0,0,2.003
106125,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,0,0,0
106126,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,0,0,0.841
106127,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,0,0,0.01
106128,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,0,0,0.291
106129,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,0,0,0.01
106130,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,0,0,9.683
106131,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,MODEL-SELECT-RECTANGLE-PRISM-NON-BASE-FACE-1,1,0,8.713
106132,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-3,1,1,3.956
106133,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-2,1,1,14.921
106134,DZVolumeZ,FJWEMAC,IDENTIFY-RECTANGLE,META-IDENTIFY-RECTANGLE-3,1,1,4.266
106135,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-2,1,1,3.325
106136,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-1,1,1,7.551
106137,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-3,1,0,15.292
106138,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-3,0,0,3.215
106139,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-3,0,0,15.982
106140,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,MODEL-SELECT-RECTANGLE-PRISM-NON-BASE-FACE-2,1,1,25.367
106141,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-4,1,1,3.565
106142,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-3,1,1,7.651
106143,DZVolumeZ,FJWEMAC,IDENTIFY-RECTANGLE,META-IDENTIFY-RECTANGLE-4,1,1,2.884
106144,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-3,1,1,3.585
106145,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-2,1,1,3.125
106146,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-4,1,1,21.981
106147,DZVolumeZ,FJWEMAC,TOTAL-PRISM-AREA,META-TOTAL-PRISM-AREA-2,1,1,4.006
106148,DZVolumeZ,FJWEMAC,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-2,1,1,0.06
106152,DZVolumeZ,FJWEMAC,TRIANGLE-PRISM-BASE,MODEL-IDENTIFY-TRIANGLE-PRISM-BASE-1,1,1,4.527
106155,DZVolumeZ,FJWEMAC,MODEL-TRIANGLE-SURFACE-AREA,MODEL-TRIANGLE-SURFACE-AREA-1,1,1,7.21
106156,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-3,1,1,2.273
106157,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-5,1,1,9.895
106158,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-3,1,0,6.709
106159,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-5,1,1,3.896
106160,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-4,1,1,9.283
106161,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-5,0,1,6.299
106162,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-5,0,0,3.926
106163,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-5,0,0,10.695
106164,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-5,0,0,4.286
106165,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-5,0,0,5.468
106166,DZVolumeZ,FJWEMAC,TRIANGLE-PRISM-BASE,MODEL-IDENTIFY-TRIANGLE-PRISM-BASE-2,1,1,13.56
106167,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-4,0,1,1.903
106168,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-4,0,0,1.522
106169,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-4,0,0,2.744
106170,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-4,0,0,20.8
106171,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,MODEL-RECTANGLE-SURFACE-AREA-2,1,1,8.482
106172,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-4,0,1,1.772
106173,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-4,0,0,5.018
106174,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-4,0,0,6.709
106175,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-4,0,0,4.066
106176,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-4,0,0,3.295
106177,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,MODEL-CONGRUENT-RECTANGLE-FACES-1-1,0,1,4.266
106178,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,MODEL-CONGRUENT-RECTANGLE-FACES-1-1,1,0,13.539
106179,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-4,1,0,10.095
106180,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,1,10.275
106181,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,0
106182,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,2.994
106183,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,0.01
106184,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,2.123
106185,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,0
106186,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,6.72
106187,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,0
106188,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,3.144
106189,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,2.324
106190,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,29.001
106191,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,0,0,25.897
106192,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-4,1,1,7.351
106193,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-6,1,1,2.814
106194,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-5,1,0,4.707
106195,DZVolumeZ,FJWEMAC,TRIANGLE-PRISM-BASE,MODEL-IDENTIFY-TRIANGLE-PRISM-BASE-3,1,1,6.289
106196,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-5,1,0,5.157
106197,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-4,1,0,3.946
106198,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-6,0,1,4.126
106199,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-5,1,1,30.644
106200,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-7,1,1,2.504
106201,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-6,1,1,3.835
106202,DZVolumeZ,FJWEMAC,IDENTIFY-RECTANGLE,META-IDENTIFY-RECTANGLE-5,0,1,6.71
106203,DZVolumeZ,FJWEMAC,MODEL-IDENTIFY-CUBE-PRISM-FACE,MODEL-IDENTIFY-CUBE-PRISM-FACE-1,1,1,2.794
106204,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-6,1,0,2.343
106212,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,MODEL-CONGRUENT-RECTANGLE-FACES-6-1,0,1,4.977
106213,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,MODEL-CONGRUENT-RECTANGLE-FACES-6-1,1,0,12.979
106214,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-6,1,1,8.862
106215,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-7,0,1,4.657
106216,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-7,0,0,8.452
106217,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-7,0,0,9.053
106218,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-7,0,0,2.844
106219,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-7,0,0,0.04
106220,DZVolumeZ,FJWEMAC,TOTAL-PRISM-AREA,MODEL-TOTAL-PRISM-AREA-CUBE-1,0,1,10.706
106221,DZVolumeZ,FJWEMAC,TOTAL-PRISM-AREA,META-TOTAL-PRISM-AREA-3,1,1,8.702
106222,DZVolumeZ,FJWEMAC,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-3,1,1,0.271
106223,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-6,1,1,38.836
106224,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-8,1,1,2.653
106225,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-7,1,1,5.659
106226,DZVolumeZ,FJWEMAC,IDENTIFY-RECTANGLE,META-IDENTIFY-RECTANGLE-5,1,0,3.344
106227,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-7,1,1,2.394
106229,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-7,1,0,10.505
106230,DZVolumeZ,FJWEMAC,TOTAL-PRISM-AREA,META-TOTAL-PRISM-AREA-4,1,1,4.817
106231,DZVolumeZ,FJWEMAC,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-4,1,1,0.411
106232,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-7,1,1,26.298
106233,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-9,1,1,2.123
106234,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-8,1,1,10.305
106235,DZVolumeZ,FJWEMAC,TRIANGLE-PRISM-BASE,MODEL-IDENTIFY-TRIANGLE-PRISM-BASE-4,1,1,2.213
106236,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-8,1,1,2.444
106237,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-5,1,1,2.353
106238,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-9,1,1,7.09
106239,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-8,1,1,3.375
106240,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-10,1,1,4.737
106241,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-9,1,1,5.017
106242,DZVolumeZ,FJWEMAC,TRIANGLE-PRISM-BASE,MODEL-IDENTIFY-TRIANGLE-PRISM-BASE-5,1,1,3.104
106243,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-10,1,1,1.963
106244,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-6,0,1,1.853
106245,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,MODEL-CONGRUENT-RECTANGLE-FACES-1-2,1,1,2.994
106246,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-11,1,1,13.7
106247,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-12,0,1,7.811
106248,DZVolumeZ,FJWEMAC,TRIANGLE-PRISM-BASE,MODEL-SELECT-TRIANGLE-PRISM-BASE-1,0,1,8.412
106249,DZVolumeZ,FJWEMAC,TRIANGLE-PRISM-BASE,MODEL-SELECT-TRIANGLE-PRISM-BASE-1,1,0,8.563
106252,DZVolumeZ,FJWEMAC,TRIANGLE-PRISM-BASE,MODEL-IDENTIFY-TRIANGLE-PRISM-BASE-6,1,1,14.291
106255,DZVolumeZ,FJWEMAC,MODEL-TRIANGLE-SURFACE-AREA,MODEL-TRIANGLE-SURFACE-AREA-2,0,1,10.885
106256,DZVolumeZ,FJWEMAC,MODEL-TRIANGLE-SURFACE-AREA,MODEL-TRIANGLE-SURFACE-AREA-2,1,0,2.774
106257,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-6,0,0,1.573
106258,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,MODEL-CONGRUENT-TRIANGLE-BASES-2-1,1,1,5.237
106259,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-8,1,1,24.505
106260,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-9,0,1,31.816
106261,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-9,0,0,0.01
106262,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-9,0,0,7.561
106263,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-9,0,0,0
106264,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-9,0,0,15.693
106265,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-9,0,0,2.864
106266,DZVolumeZ,FJWEMAC,TOTAL-AREA,META-TOTAL-AREA-9,0,0,14.861
106267,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,MODEL-SELECT-RECTANGLE-FACE-FOR-TRIANGLE-PRISM-BASE-1,0,1,15.432
106268,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,MODEL-SELECT-RECTANGLE-FACE-FOR-TRIANGLE-PRISM-BASE-1,1,0,8.673
106269,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-11,1,1,2.233
106270,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-10,1,1,4.957
106271,DZVolumeZ,FJWEMAC,TRIANGLE-PRISM-BASE,MODEL-IDENTIFY-TRIANGLE-PRISM-BASE-7,1,1,4.356
106272,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-12,1,0,4.827
106273,DZVolumeZ,FJWEMAC,FIND-CONGRUENT,META-FIND-CONGRUENT-6,1,0,2.945
106274,DZVolumeZ,FJWEMAC,RS-SURFACE-AREA,META-RS-SURFACE-AREA-13,1,1,5.888
106275,DZVolumeZ,FJWEMAC,TOTAL-PRISM-AREA,MODEL-TOTAL-PRISM-AREA-TRIANGLE-BASE-1,1,1,3.044
106276,DZVolumeZ,FJWEMAC,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-5,1,1,0.01
106277,DZVolumeZ,FJWEMAC,SELECT-RECTANGLE,META-SELECT-RECTANGLE-9,1,1,42.611
106278,DZVolumeZ,FJWEMAC,RECTANGLE-SIDE,META-RECTANGLE-SIDE-12,1,1,3.225
106279,DZVolumeZ,FJWEMAC,RECTANGLE-PERPENDICULAR-SIDE,META-RECTANGLE-PERPENDICULAR-SIDE-11,1,1,5.698
